chr1	6784999	6789999	chr1	6949999	6954999
chr1	6829999	6839999	chr1	6779999	6789999
chr1	6849999	6859999	chr1	7269999	7279999
chr1	6849999	6859999	chr1	7699999	7709999
chr1	6849999	6874999	chr1	7249999	7274999
chr1	6854999	6859999	chr1	7124999	7129999
chr1	6859999	6864999	chr1	6939999	6944999
chr1	6924999	6949999	chr1	6774999	6799999
chr1	6939999	6944999	chr1	6859999	6864999
chr1	6949999	6954999	chr1	6784999	6789999
chr1	6949999	6959999	chr1	6779999	6789999
chr1	7099999	7104999	chr1	7704999	7709999
chr1	7099999	7109999	chr1	7259999	7269999
chr1	7124999	7129999	chr1	6854999	6859999
chr1	7124999	7149999	chr1	6774999	6799999
chr1	7124999	7149999	chr1	7674999	7699999
chr1	7129999	7134999	chr1	6779999	6784999
chr1	7249999	7274999	chr1	6749999	6774999
chr1	7249999	7274999	chr1	6849999	6874999
chr1	7259999	7269999	chr1	7099999	7109999
chr1	7269999	7279999	chr1	6779999	6789999
chr1	7269999	7279999	chr1	6849999	6859999
chr1	7274999	7299999	chr1	6524999	6549999
chr1	7279999	7284999	chr1	6779999	6784999
chr1	7674999	7699999	chr1	7124999	7149999
chr1	7699999	7709999	chr1	6849999	6859999
chr1	7704999	7709999	chr1	6779999	6784999
chr1	7704999	7709999	chr1	7099999	7104999
chr1	7719999	7729999	chr1	7809999	7819999
chr1	7719999	7729999	chr1	8069999	8079999
chr1	7719999	7729999	chr1	8369999	8379999
chr1	7724999	7729999	chr1	7809999	7814999
chr1	7724999	7749999	chr1	7949999	7974999
chr1	7724999	7749999	chr1	8374999	8399999
chr1	7729999	7734999	chr1	7804999	7809999
chr1	7729999	7734999	chr1	7809999	7814999
chr1	7729999	7734999	chr1	7959999	7964999
chr1	7729999	7739999	chr1	7809999	7819999
chr1	7729999	7739999	chr1	7959999	7969999
chr1	7739999	7749999	chr1	7799999	7809999
chr1	7799999	7809999	chr1	7739999	7749999
chr1	7804999	7809999	chr1	7729999	7734999
chr1	7809999	7814999	chr1	7724999	7729999
chr1	7809999	7814999	chr1	7729999	7734999
chr1	7809999	7819999	chr1	7719999	7729999
chr1	7809999	7819999	chr1	7729999	7739999
chr1	7949999	7974999	chr1	7724999	7749999
chr1	7959999	7964999	chr1	7729999	7734999
chr1	7959999	7969999	chr1	7729999	7739999
chr1	8024999	8049999	chr1	8349999	8374999
chr1	8029999	8039999	chr1	8369999	8379999
chr1	8034999	8039999	chr1	8069999	8074999
chr1	8034999	8039999	chr1	8074999	8079999
chr1	8039999	8044999	chr1	8369999	8374999
chr1	8039999	8049999	chr1	8369999	8379999
chr1	8049999	8074999	chr1	8399999	8424999
chr1	8069999	8074999	chr1	8034999	8039999
chr1	8069999	8079999	chr1	7719999	7729999
chr1	8069999	8079999	chr1	8369999	8379999
chr1	8074999	8079999	chr1	8034999	8039999
chr1	8074999	8079999	chr1	8369999	8374999
chr1	8079999	8084999	chr1	8369999	8374999
chr1	8089999	8099999	chr1	8269999	8279999
chr1	8089999	8099999	chr1	8359999	8369999
chr1	8099999	8109999	chr1	8149999	8159999
chr1	8149999	8159999	chr1	8099999	8109999
chr1	8269999	8279999	chr1	8089999	8099999
chr1	8349999	8374999	chr1	8024999	8049999
chr1	8359999	8369999	chr1	8089999	8099999
chr1	8369999	8374999	chr1	8039999	8044999
chr1	8369999	8374999	chr1	8074999	8079999
chr1	8369999	8374999	chr1	8079999	8084999
chr1	8369999	8379999	chr1	7719999	7729999
chr1	8369999	8379999	chr1	8029999	8039999
chr1	8369999	8379999	chr1	8039999	8049999
chr1	8369999	8379999	chr1	8069999	8079999
chr1	8374999	8399999	chr1	7724999	7749999
chr1	8399999	8424999	chr1	8049999	8074999
chr1	8424999	8449999	chr1	8774999	8799999
chr1	8459999	8469999	chr1	8899999	8909999
chr1	8614999	8619999	chr1	8729999	8734999
chr1	8619999	8624999	chr1	8729999	8734999
chr1	8619999	8624999	chr1	8784999	8789999
chr1	8619999	8624999	chr1	8899999	8904999
chr1	8619999	8624999	chr1	8909999	8914999
chr1	8619999	8629999	chr1	8899999	8909999
chr1	8684999	8689999	chr1	8719999	8724999
chr1	8719999	8724999	chr1	8684999	8689999
chr1	8729999	8734999	chr1	8614999	8619999
chr1	8729999	8734999	chr1	8619999	8624999
chr1	8774999	8799999	chr1	8424999	8449999
chr1	8784999	8789999	chr1	8619999	8624999
chr1	8899999	8904999	chr1	8619999	8624999
chr1	8899999	8909999	chr1	8459999	8469999
chr1	8899999	8909999	chr1	8619999	8629999
chr1	8909999	8914999	chr1	8619999	8624999
chr1	8969999	8979999	chr1	9059999	9069999
chr1	8969999	8979999	chr1	9159999	9169999
chr1	8974999	8979999	chr1	9049999	9054999
chr1	8974999	8979999	chr1	9064999	9069999
chr1	8974999	8979999	chr1	9159999	9164999
chr1	8979999	8984999	chr1	9044999	9049999
chr1	8979999	8989999	chr1	9029999	9039999
chr1	8989999	8999999	chr1	9039999	9049999
chr1	9029999	9039999	chr1	8979999	8989999
chr1	9039999	9049999	chr1	8989999	8999999
chr1	9044999	9049999	chr1	8979999	8984999
chr1	9049999	9054999	chr1	8974999	8979999
chr1	9049999	9074999	chr1	9149999	9174999
chr1	9059999	9069999	chr1	8969999	8979999
chr1	9059999	9069999	chr1	9159999	9169999
chr1	9064999	9069999	chr1	8974999	8979999
chr1	9064999	9069999	chr1	9159999	9164999
chr1	9069999	9079999	chr1	9159999	9169999
chr1	9149999	9174999	chr1	9049999	9074999
chr1	9159999	9164999	chr1	8974999	8979999
chr1	9159999	9164999	chr1	9064999	9069999
chr1	9159999	9169999	chr1	8969999	8979999
chr1	9159999	9169999	chr1	9059999	9069999
chr1	9159999	9169999	chr1	9069999	9079999
chr1	9169999	9174999	chr1	9254999	9259999
chr1	9169999	9179999	chr1	9299999	9309999
chr1	9254999	9259999	chr1	9169999	9174999
chr1	9299999	9309999	chr1	9169999	9179999
chr1	9319999	9329999	chr1	9509999	9519999
chr1	9324999	9349999	chr1	9524999	9549999
chr1	9329999	9339999	chr1	9509999	9519999
chr1	9339999	9349999	chr1	9509999	9519999
chr1	9339999	9349999	chr1	9539999	9549999
chr1	9344999	9349999	chr1	9509999	9514999
chr1	9344999	9349999	chr1	9549999	9554999
chr1	9344999	9349999	chr1	9629999	9634999
chr1	9509999	9514999	chr1	9344999	9349999
chr1	9509999	9519999	chr1	9319999	9329999
chr1	9509999	9519999	chr1	9329999	9339999
chr1	9509999	9519999	chr1	9339999	9349999
chr1	9524999	9549999	chr1	9324999	9349999
chr1	9539999	9549999	chr1	9339999	9349999
chr1	9549999	9554999	chr1	9344999	9349999
chr1	9549999	9559999	chr1	9629999	9639999
chr1	9554999	9559999	chr1	9624999	9629999
chr1	9564999	9569999	chr1	9629999	9634999
chr1	9624999	9629999	chr1	9554999	9559999
chr1	9629999	9634999	chr1	9344999	9349999
chr1	9629999	9634999	chr1	9564999	9569999
chr1	9629999	9639999	chr1	9549999	9559999
chr1	9679999	9689999	chr1	9919999	9929999
chr1	9684999	9689999	chr1	9744999	9749999
chr1	9684999	9689999	chr1	9784999	9789999
chr1	9684999	9689999	chr1	9929999	9934999
chr1	9689999	9694999	chr1	9924999	9929999
chr1	9744999	9749999	chr1	9684999	9689999
chr1	9779999	9789999	chr1	9919999	9929999
chr1	9784999	9789999	chr1	9684999	9689999
chr1	9839999	9849999	chr1	9919999	9929999
chr1	9844999	9849999	chr1	9924999	9929999
chr1	9919999	9929999	chr1	9679999	9689999
chr1	9919999	9929999	chr1	9779999	9789999
chr1	9919999	9929999	chr1	9839999	9849999
chr1	9924999	9929999	chr1	9689999	9694999
chr1	9924999	9929999	chr1	9844999	9849999
chr1	9929999	9934999	chr1	9684999	9689999
chr1	9929999	9934999	chr1	9999999	10004999
chr1	9929999	9934999	chr1	10479999	10484999
chr1	9929999	9939999	chr1	9999999	10009999
chr1	9929999	9939999	chr1	10089999	10099999
chr1	9939999	9949999	chr1	9999999	10009999
chr1	9999999	10004999	chr1	9929999	9934999
chr1	9999999	10009999	chr1	9929999	9939999
chr1	9999999	10009999	chr1	9939999	9949999
chr1	9999999	10009999	chr1	10089999	10099999
chr1	9999999	10024999	chr1	10199999	10224999
chr1	10089999	10099999	chr1	9929999	9939999
chr1	10089999	10099999	chr1	9999999	10009999
chr1	10199999	10224999	chr1	9999999	10024999
chr1	10429999	10439999	chr1	10549999	10559999
chr1	10434999	10439999	chr1	10474999	10479999
chr1	10434999	10439999	chr1	10549999	10554999
chr1	10474999	10479999	chr1	10434999	10439999
chr1	10479999	10484999	chr1	9929999	9934999
chr1	10489999	10494999	chr1	10549999	10554999
chr1	10489999	10494999	chr1	10554999	10559999
chr1	10549999	10554999	chr1	10434999	10439999
chr1	10549999	10554999	chr1	10489999	10494999
chr1	10549999	10559999	chr1	10429999	10439999
chr1	10549999	10574999	chr1	10924999	10949999
chr1	10554999	10559999	chr1	10489999	10494999
chr1	10559999	10569999	chr1	10929999	10939999
chr1	10564999	10569999	chr1	10924999	10929999
chr1	10564999	10569999	chr1	10999999	11004999
chr1	10569999	10579999	chr1	10999999	11009999
chr1	10574999	10579999	chr1	10924999	10929999
chr1	10749999	10774999	chr1	10924999	10949999
chr1	10924999	10929999	chr1	10564999	10569999
chr1	10924999	10929999	chr1	10574999	10579999
chr1	10924999	10949999	chr1	10549999	10574999
chr1	10924999	10949999	chr1	10749999	10774999
chr1	10929999	10939999	chr1	10559999	10569999
chr1	10999999	11004999	chr1	10564999	10569999
chr1	10999999	11009999	chr1	10569999	10579999
chr1	11089999	11099999	chr1	11699999	11709999
chr1	11094999	11099999	chr1	11699999	11704999
chr1	11299999	11304999	chr1	11699999	11704999
chr1	11299999	11324999	chr1	11674999	11699999
chr1	11374999	11399999	chr1	11674999	11699999
chr1	11379999	11384999	chr1	11699999	11704999
chr1	11674999	11699999	chr1	11299999	11324999
chr1	11674999	11699999	chr1	11374999	11399999
chr1	11699999	11704999	chr1	11094999	11099999
chr1	11699999	11704999	chr1	11299999	11304999
chr1	11699999	11704999	chr1	11379999	11384999
chr1	11699999	11709999	chr1	11089999	11099999
chr1	11709999	11719999	chr1	11769999	11779999
chr1	11714999	11719999	chr1	11774999	11779999
chr1	11719999	11724999	chr1	11779999	11784999
chr1	11719999	11729999	chr1	11769999	11779999
chr1	11769999	11779999	chr1	11709999	11719999
chr1	11769999	11779999	chr1	11719999	11729999
chr1	11774999	11779999	chr1	11714999	11719999
chr1	11779999	11784999	chr1	11719999	11724999
chr1	11899999	11904999	chr1	11949999	11954999
chr1	11899999	11904999	chr1	11954999	11959999
chr1	11899999	11904999	chr1	12024999	12029999
chr1	11899999	11909999	chr1	11949999	11959999
chr1	11949999	11954999	chr1	11899999	11904999
chr1	11949999	11959999	chr1	11899999	11909999
chr1	11954999	11959999	chr1	11899999	11904999
chr1	12024999	12029999	chr1	11899999	11904999
chr1	12174999	12199999	chr1	12674999	12699999
chr1	12174999	12199999	chr1	12699999	12724999
chr1	12174999	12199999	chr1	12824999	12849999
chr1	12179999	12189999	chr1	12259999	12269999
chr1	12179999	12189999	chr1	12669999	12679999
chr1	12184999	12189999	chr1	12264999	12269999
chr1	12184999	12189999	chr1	12269999	12274999
chr1	12259999	12269999	chr1	12179999	12189999
chr1	12264999	12269999	chr1	12184999	12189999
chr1	12269999	12274999	chr1	12184999	12189999
chr1	12329999	12334999	chr1	12674999	12679999
chr1	12349999	12374999	chr1	12824999	12849999
chr1	12369999	12374999	chr1	12674999	12679999
chr1	12369999	12374999	chr1	12679999	12684999
chr1	12369999	12374999	chr1	12719999	12724999
chr1	12369999	12379999	chr1	12709999	12719999
chr1	12374999	12379999	chr1	12719999	12724999
chr1	12374999	12399999	chr1	12674999	12699999
chr1	12449999	12454999	chr1	12674999	12679999
chr1	12609999	12614999	chr1	12674999	12679999
chr1	12669999	12679999	chr1	12179999	12189999
chr1	12674999	12679999	chr1	12329999	12334999
chr1	12674999	12679999	chr1	12369999	12374999
chr1	12674999	12679999	chr1	12449999	12454999
chr1	12674999	12679999	chr1	12609999	12614999
chr1	12674999	12699999	chr1	12174999	12199999
chr1	12674999	12699999	chr1	12374999	12399999
chr1	12679999	12684999	chr1	12369999	12374999
chr1	12699999	12724999	chr1	12174999	12199999
chr1	12709999	12719999	chr1	12369999	12379999
chr1	12719999	12724999	chr1	12369999	12374999
chr1	12719999	12724999	chr1	12374999	12379999
chr1	12824999	12849999	chr1	12174999	12199999
chr1	12824999	12849999	chr1	12349999	12374999
chr1	13974999	13999999	chr1	14274999	14299999
chr1	13989999	13994999	chr1	14049999	14054999
chr1	13989999	13994999	chr1	14129999	14134999
chr1	13989999	13994999	chr1	14284999	14289999
chr1	13989999	13999999	chr1	14149999	14159999
chr1	13989999	13999999	chr1	14279999	14289999
chr1	13994999	13999999	chr1	14284999	14289999
chr1	13999999	14024999	chr1	14274999	14299999
chr1	14049999	14054999	chr1	13989999	13994999
chr1	14129999	14134999	chr1	13989999	13994999
chr1	14149999	14159999	chr1	13989999	13999999
chr1	14149999	14159999	chr1	14279999	14289999
chr1	14154999	14159999	chr1	14284999	14289999
chr1	14209999	14219999	chr1	234909999	234919999
chr1	14274999	14299999	chr1	13974999	13999999
chr1	14274999	14299999	chr1	13999999	14024999
chr1	14274999	14299999	chr1	15349999	15374999
chr1	14279999	14289999	chr1	13989999	13999999
chr1	14279999	14289999	chr1	14149999	14159999
chr1	14284999	14289999	chr1	13989999	13994999
chr1	14284999	14289999	chr1	13994999	13999999
chr1	14284999	14289999	chr1	14154999	14159999
chr1	14424999	14449999	chr1	15349999	15374999
chr1	14429999	14439999	chr1	14889999	14899999
chr1	14889999	14899999	chr1	14429999	14439999
chr1	15099999	15124999	chr1	15349999	15374999
chr1	15104999	15109999	chr1	15369999	15374999
chr1	15149999	15159999	chr1	234909999	234919999
chr1	15249999	15254999	chr1	15349999	15354999
chr1	15349999	15354999	chr1	15249999	15254999
chr1	15349999	15374999	chr1	14274999	14299999
chr1	15349999	15374999	chr1	14424999	14449999
chr1	15349999	15374999	chr1	15099999	15124999
chr1	15369999	15374999	chr1	15104999	15109999
chr1	15439999	15449999	chr1	15749999	15759999
chr1	15444999	15449999	chr1	15594999	15599999
chr1	15449999	15459999	chr1	15609999	15619999
chr1	15449999	15474999	chr1	15749999	15774999
chr1	15474999	15479999	chr1	15594999	15599999
chr1	15474999	15499999	chr1	15574999	15599999
chr1	15474999	15499999	chr1	15749999	15774999
chr1	15479999	15489999	chr1	15749999	15759999
chr1	15574999	15599999	chr1	15474999	15499999
chr1	15594999	15599999	chr1	15444999	15449999
chr1	15594999	15599999	chr1	15474999	15479999
chr1	15609999	15619999	chr1	15449999	15459999
chr1	15649999	15654999	chr1	15749999	15754999
chr1	15649999	15659999	chr1	15749999	15759999
chr1	15654999	15659999	chr1	15749999	15754999
chr1	15659999	15669999	chr1	15739999	15749999
chr1	15659999	15669999	chr1	15749999	15759999
chr1	15659999	15669999	chr1	234909999	234919999
chr1	15739999	15749999	chr1	15659999	15669999
chr1	15749999	15754999	chr1	15649999	15654999
chr1	15749999	15754999	chr1	15654999	15659999
chr1	15749999	15759999	chr1	15439999	15449999
chr1	15749999	15759999	chr1	15479999	15489999
chr1	15749999	15759999	chr1	15649999	15659999
chr1	15749999	15759999	chr1	15659999	15669999
chr1	15749999	15774999	chr1	15449999	15474999
chr1	15749999	15774999	chr1	15474999	15499999
chr1	15919999	15924999	chr1	16064999	16069999
chr1	15919999	15929999	chr1	16069999	16079999
chr1	15999999	16024999	chr1	234899999	234924999
chr1	16029999	16039999	chr1	234909999	234919999
chr1	16064999	16069999	chr1	15919999	15924999
chr1	16069999	16079999	chr1	15919999	15929999
chr1	16089999	16099999	chr1	234909999	234919999
chr1	16109999	16119999	chr1	16319999	16329999
chr1	16119999	16129999	chr1	16269999	16279999
chr1	16124999	16149999	chr1	16299999	16324999
chr1	16269999	16279999	chr1	16119999	16129999
chr1	16299999	16324999	chr1	16124999	16149999
chr1	16309999	16319999	chr1	234909999	234919999
chr1	16319999	16329999	chr1	16109999	16119999
chr1	16334999	16339999	chr1	16379999	16384999
chr1	16334999	16339999	chr1	16509999	16514999
chr1	16379999	16384999	chr1	16334999	16339999
chr1	16399999	16404999	chr1	16469999	16474999
chr1	16399999	16404999	chr1	16509999	16514999
chr1	16399999	16404999	chr1	16514999	16519999
chr1	16399999	16404999	chr1	16569999	16574999
chr1	16399999	16404999	chr1	16684999	16689999
chr1	16399999	16409999	chr1	16509999	16519999
chr1	16399999	16409999	chr1	16559999	16569999
chr1	16399999	16409999	chr1	16689999	16699999
chr1	16399999	16409999	chr1	234909999	234919999
chr1	16399999	16424999	chr1	16499999	16524999
chr1	16399999	16424999	chr1	16674999	16699999
chr1	16404999	16409999	chr1	16564999	16569999
chr1	16404999	16409999	chr1	16569999	16574999
chr1	16469999	16474999	chr1	16399999	16404999
chr1	16469999	16474999	chr1	16504999	16509999
chr1	16469999	16479999	chr1	234909999	234919999
chr1	16499999	16524999	chr1	16399999	16424999
chr1	16504999	16509999	chr1	16469999	16474999
chr1	16509999	16514999	chr1	16334999	16339999
chr1	16509999	16514999	chr1	16399999	16404999
chr1	16509999	16519999	chr1	16399999	16409999
chr1	16514999	16519999	chr1	16399999	16404999
chr1	16519999	16529999	chr1	234909999	234919999
chr1	16559999	16569999	chr1	16399999	16409999
chr1	16564999	16569999	chr1	16404999	16409999
chr1	16569999	16574999	chr1	16399999	16404999
chr1	16569999	16574999	chr1	16404999	16409999
chr1	16659999	16669999	chr1	234909999	234919999
chr1	16674999	16699999	chr1	16399999	16424999
chr1	16684999	16689999	chr1	16399999	16404999
chr1	16689999	16699999	chr1	16399999	16409999
chr1	16729999	16739999	chr1	234909999	234919999
chr1	16829999	16839999	chr1	234909999	234919999
chr1	16839999	16849999	chr1	234909999	234919999
chr1	16924999	16949999	chr1	17349999	17374999
chr1	16929999	16939999	chr1	234909999	234919999
chr1	16949999	16974999	chr1	234899999	234924999
chr1	16954999	16959999	chr1	17029999	17034999
chr1	17029999	17034999	chr1	16954999	16959999
chr1	17229999	17239999	chr1	149219999	149229999
chr1	17269999	17279999	chr1	17559999	17569999
chr1	17279999	17289999	chr1	17369999	17379999
chr1	17284999	17289999	chr1	17369999	17374999
chr1	17289999	17299999	chr1	17369999	17379999
chr1	17289999	17299999	chr1	234909999	234919999
chr1	17329999	17339999	chr1	234909999	234919999
chr1	17349999	17374999	chr1	16924999	16949999
chr1	17369999	17374999	chr1	17284999	17289999
chr1	17369999	17379999	chr1	17279999	17289999
chr1	17369999	17379999	chr1	17289999	17299999
chr1	17374999	17399999	chr1	17724999	17749999
chr1	17384999	17389999	chr1	17559999	17564999
chr1	17384999	17389999	chr1	17729999	17734999
chr1	17389999	17394999	chr1	17659999	17664999
chr1	17424999	17449999	chr1	17549999	17574999
chr1	17424999	17449999	chr1	17649999	17674999
chr1	17439999	17449999	chr1	17659999	17669999
chr1	17449999	17454999	chr1	17554999	17559999
chr1	17449999	17454999	chr1	17559999	17564999
chr1	17449999	17454999	chr1	17659999	17664999
chr1	17449999	17454999	chr1	17729999	17734999
chr1	17449999	17459999	chr1	17559999	17569999
chr1	17449999	17459999	chr1	17729999	17739999
chr1	17449999	17474999	chr1	17699999	17724999
chr1	17549999	17574999	chr1	17424999	17449999
chr1	17554999	17559999	chr1	17449999	17454999
chr1	17559999	17564999	chr1	17384999	17389999
chr1	17559999	17564999	chr1	17449999	17454999
chr1	17559999	17569999	chr1	17269999	17279999
chr1	17559999	17569999	chr1	17449999	17459999
chr1	17559999	17569999	chr1	17729999	17739999
chr1	17559999	17569999	chr1	234909999	234919999
chr1	17649999	17674999	chr1	17424999	17449999
chr1	17659999	17664999	chr1	17389999	17394999
chr1	17659999	17664999	chr1	17449999	17454999
chr1	17659999	17669999	chr1	17439999	17449999
chr1	17699999	17724999	chr1	17449999	17474999
chr1	17724999	17749999	chr1	17374999	17399999
chr1	17729999	17734999	chr1	17384999	17389999
chr1	17729999	17734999	chr1	17449999	17454999
chr1	17729999	17739999	chr1	17449999	17459999
chr1	17729999	17739999	chr1	17559999	17569999
chr1	17729999	17739999	chr1	234909999	234919999
chr1	17759999	17769999	chr1	17809999	17819999
chr1	17799999	17809999	chr1	234909999	234919999
chr1	17809999	17819999	chr1	17759999	17769999
chr1	17819999	17829999	chr1	17929999	17939999
chr1	17824999	17829999	chr1	17924999	17929999
chr1	17824999	17829999	chr1	17929999	17934999
chr1	17824999	17849999	chr1	17924999	17949999
chr1	17829999	17839999	chr1	17919999	17929999
chr1	17919999	17929999	chr1	17829999	17839999
chr1	17919999	17929999	chr1	234909999	234919999
chr1	17924999	17929999	chr1	17824999	17829999
chr1	17924999	17949999	chr1	17824999	17849999
chr1	17929999	17934999	chr1	17824999	17829999
chr1	17929999	17939999	chr1	17819999	17829999
chr1	17969999	17979999	chr1	18419999	18429999
chr1	17974999	17999999	chr1	18224999	18249999
chr1	17974999	17999999	chr1	18899999	18924999
chr1	17979999	17989999	chr1	18149999	18159999
chr1	18139999	18149999	chr1	234909999	234919999
chr1	18149999	18159999	chr1	17979999	17989999
chr1	18169999	18179999	chr1	18419999	18429999
chr1	18224999	18249999	chr1	17974999	17999999
chr1	18239999	18249999	chr1	18419999	18429999
chr1	18419999	18429999	chr1	17969999	17979999
chr1	18419999	18429999	chr1	18169999	18179999
chr1	18419999	18429999	chr1	18239999	18249999
chr1	18419999	18429999	chr1	234909999	234919999
chr1	18609999	18619999	chr1	234909999	234919999
